day;month;year;hour;weekday;holiday;temp;rain_1h;snow_1h;clouds_all;weather_main;traffic_volume
26;11;2017;7;1;0;271.14;0;0;40;Clouds;1240
26;11;2017;8;1;0;271.68;0;0;1;Clear;1769
26;11;2017;9;1;0;273.29;0;0;40;Clouds;2404
26;11;2017;10;1;0;275.36;0;0;1;Clear;3280
26;11;2017;11;1;0;277.81;0;0;40;Clouds;3886
26;11;2017;12;1;0;279.68;0;0;40;Clouds;4299
26;11;2017;13;1;0;281.08;0;0;40;Clouds;4860
26;11;2017;14;1;0;282.5;0;0;75;Clouds;4871
26;11;2017;15;1;0;282.58;0;0;1;Clear;4994
26;11;2017;16;1;0;281.82;0;0;75;Clouds;4933
26;11;2017;17;1;0;281.08;0;0;1;Clear;4794
26;11;2017;18;1;0;278.62;0;0;75;Clouds;4392
26;11;2017;19;1;0;277.02;0;0;1;Clear;3341
26;11;2017;20;1;0;276.55;0;0;1;Clear;2839
26;11;2017;21;1;0;275.62;0;0;75;Clouds;2550
26;11;2017;22;1;0;274.87;0;0;75;Clouds;1640
26;11;2017;23;1;0;273.72;0;0;1;Clear;1009
27;11;2017;0;2;0;273.22;0;0;1;Clear;539
27;11;2017;1;2;0;272.58;0;0;1;Clear;317
27;11;2017;2;2;0;271.79;0;0;1;Clear;213
27;11;2017;3;2;0;272.01;0;0;1;Clear;328
27;11;2017;4;2;0;272.95;0;0;1;Clear;810
27;11;2017;5;2;0;273.43;0;0;1;Clear;2875
27;11;2017;6;2;0;274.22;0;0;1;Mist;5636
27;11;2017;7;2;0;275.36;0;0;40;Clouds;6656
27;11;2017;8;2;0;275.61;0;0;75;Clouds;5907
27;11;2017;9;2;0;276.48;0;0;1;Clear;5063
27;11;2017;10;2;0;278.81;0;0;75;Clouds;4365
27;11;2017;11;2;0;281.48;0;0;75;Clouds;4513
27;11;2017;12;2;0;284.14;0;0;75;Clouds;4933
27;11;2017;13;2;0;286.01;0;0;75;Clouds;4659
27;11;2017;14;2;0;287.61;0;0;75;Clouds;4997
27;11;2017;15;2;0;288.38;0;0;75;Clouds;5748
27;11;2017;16;2;0;287.86;0;0;75;Clouds;6674
27;11;2017;17;2;0;286.94;0;0;1;Clear;5937
27;11;2017;18;2;0;285.88;0;0;75;Clouds;4171
27;11;2017;19;2;0;285.42;0;0;1;Clear;2984
27;11;2017;20;2;0;284.95;0;0;40;Clouds;2399
27;11;2017;21;2;0;285.15;0;0;1;Clear;2051
27;11;2017;22;2;0;284.86;0;0;1;Clear;1431
27;11;2017;23;2;0;285.28;0;0;1;Clear;955
28;11;2017;0;3;0;284.82;0;0;1;Clear;569
28;11;2017;1;3;0;283.82;0;0;1;Clear;317
28;11;2017;2;3;0;282.82;0;0;1;Clear;254
28;11;2017;3;3;0;281.49;0;0;1;Clear;352
28;11;2017;4;3;0;280.82;0;0;1;Clear;843
28;11;2017;5;3;0;280.28;0;0;1;Clear;3058
28;11;2017;6;3;0;280.29;0;0;1;Clear;5917
28;11;2017;7;3;0;280.01;0;0;75;Clouds;6649
28;11;2017;8;3;0;279.42;0;0;75;Clouds;6075
28;11;2017;9;3;0;279.68;0;0;75;Clouds;5320
28;11;2017;10;3;0;279.88;0;0;1;Clear;4493
28;11;2017;11;3;0;280.75;0;0;40;Clouds;4934
28;11;2017;12;3;0;281.58;0;0;1;Clear;4980
28;11;2017;13;3;0;283.72;0;0;1;Clear;4837
28;11;2017;14;3;0;284.29;0;0;20;Clouds;5024
28;11;2017;15;3;0;283.35;0;0;1;Clear;5756
28;11;2017;16;3;0;282.42;0;0;1;Clear;6731
28;11;2017;17;3;0;282.03;0;0;1;Clear;5922
28;11;2017;18;3;0;279.55;0;0;1;Clear;4740
28;11;2017;19;3;0;278.48;0;0;5;Clear;3162
28;11;2017;20;3;0;277.68;0;0;5;Clear;2676
28;11;2017;21;3;0;276.58;0;0;5;Clear;2378
28;11;2017;22;3;0;275.42;0;0;1;Clear;1532
28;11;2017;23;3;0;274.55;0;0;1;Clear;946
29;11;2017;0;4;0;273.62;0;0;1;Clear;552
29;11;2017;1;4;0;272.55;0;0;1;Clear;310
29;11;2017;2;4;0;271.55;0;0;1;Clear;274
29;11;2017;3;4;0;270.93;0;0;1;Clear;376
29;11;2017;4;4;0;268.88;0;0;1;Clear;883
29;11;2017;5;4;0;268.15;0;0;1;Clear;3034
29;11;2017;6;4;0;267.79;0;0;1;Clear;5956
29;11;2017;7;4;0;267.94;0;0;5;Clear;6624
29;11;2017;8;4;0;267.79;0;0;40;Clouds;6020
29;11;2017;9;4;0;269.71;0;0;40;Clouds;5331
29;11;2017;10;4;0;272.68;0;0;40;Clouds;4690
29;11;2017;11;4;0;274.55;0;0;75;Clouds;4770
29;11;2017;12;4;0;276.55;0;0;75;Clouds;4982
29;11;2017;13;4;0;278.15;0;0;1;Clear;4983
29;11;2017;14;4;0;279.79;0;0;40;Clouds;5223
29;11;2017;15;4;0;280.22;0;0;75;Clouds;5862
29;11;2017;16;4;0;279.92;0;0;75;Clouds;6685
29;11;2017;17;4;0;279.07;0;0;75;Clouds;6347
29;11;2017;18;4;0;278.08;0;0;1;Clear;4914
29;11;2017;19;4;0;277.58;0;0;1;Clear;3716
29;11;2017;20;4;0;277.44;0;0;1;Clear;2859
29;11;2017;21;4;0;277.69;0;0;40;Clouds;2491
29;11;2017;22;4;0;277.93;0;0;1;Clear;1780
29;11;2017;23;4;0;278.58;0;0;1;Clear;2859
30;11;2017;0;5;0;279.08;0;0;1;Clear;732
30;11;2017;1;5;0;279.4;0;0;1;Clear;401
30;11;2017;2;5;0;279.44;0;0;90;Clouds;284
30;11;2017;3;5;0;278.86;0;0;75;Clouds;395
30;11;2017;4;5;0;278.31;0;0;1;Clear;926
30;11;2017;5;5;0;277.15;0;0;1;Clear;2967
30;11;2017;6;5;0;276.84;0;0;1;Clear;5862
30;11;2017;7;5;0;275.77;0;0;5;Clear;6440
30;11;2017;8;5;0;275.35;0;0;5;Clear;5819
30;11;2017;9;5;0;275.58;0;0;5;Clear;5518
30;11;2017;10;5;0;276.3;0;0;5;Clear;4643
30;11;2017;11;5;0;277.88;0;0;5;Clear;5089
30;11;2017;12;5;0;279.35;0;0;5;Clear;5069
30;11;2017;13;5;0;280.41;0;0;5;Clear;5138
30;11;2017;14;5;0;281.15;0;0;1;Clear;5338
30;11;2017;15;5;0;280.94;0;0;5;Clear;5700
30;11;2017;16;5;0;280.72;0;0;5;Clear;6605
30;11;2017;17;5;0;279.49;0;0;1;Clear;6241
30;11;2017;18;5;0;276.88;0;0;1;Clear;4668
30;11;2017;19;5;0;275.75;0;0;1;Clear;3377
30;11;2017;20;5;0;274.22;0;0;40;Clouds;3106
30;11;2017;21;5;0;272.3;0;0;40;Clouds;3619
30;11;2017;22;5;0;271.51;0;0;1;Clear;2969
30;11;2017;23;5;0;271.31;0;0;1;Clear;1383
1;12;2017;0;6;0;271.15;0;0;1;Clear;721
1;12;2017;1;6;0;271.3;0;0;1;Clear;431
1;12;2017;2;6;0;270.73;0;0;1;Clear;291
1;12;2017;3;6;0;270.79;0;0;1;Clear;420
1;12;2017;4;6;0;270.75;0;0;1;Clear;830
1;12;2017;5;6;0;271.01;0;0;1;Clear;2873
1;12;2017;6;6;0;271.82;0;0;1;Clear;5650
1;12;2017;7;6;0;272.15;0;0;1;Clear;6708
1;12;2017;8;6;0;272.65;0;0;75;Clouds;5772
1;12;2017;9;6;0;273.79;0;0;1;Clear;5335
1;12;2017;10;6;0;275.36;0;0;75;Clouds;4881
1;12;2017;11;6;0;277.88;0;0;75;Clouds;5187
1;12;2017;12;6;0;280.29;0;0;1;Clear;5421
1;12;2017;13;6;0;281.15;0;0;1;Clear;5565
1;12;2017;14;6;0;281.86;0;0;1;Clear;5711
1;12;2017;15;6;0;282.68;0;0;1;Clear;6284
1;12;2017;16;6;0;282.15;0;0;90;Clouds;6468
1;12;2017;17;6;0;281.55;0;0;90;Clouds;6000
1;12;2017;18;6;0;280.3;0;0;90;Clouds;5037
1;12;2017;19;6;0;279.37;0;0;90;Clouds;4086
1;12;2017;20;6;0;278.74;0;0;75;Clouds;3480
1;12;2017;21;6;0;277.44;0;0;75;Clouds;3043
1;12;2017;22;6;0;275.65;0;0;75;Clouds;3054
1;12;2017;23;6;0;275.29;0;0;20;Clouds;3604
2;12;2017;0;7;0;274.22;0;0;1;Clear;1479
2;12;2017;1;7;0;273.22;0;0;1;Clear;866
2;12;2017;2;7;0;272.48;0;0;1;Clear;635
2;12;2017;3;7;0;272.14;0;0;1;Clear;489
2;12;2017;4;7;0;271.55;0;0;1;Clear;539
2;12;2017;5;7;0;270.51;0;0;1;Clear;978
2;12;2017;6;7;0;269.86;0;0;1;Clear;1666
2;12;2017;7;7;0;269.62;0;0;5;Clear;2386
2;12;2017;8;7;0;269.41;0;0;20;Clouds;3343
2;12;2017;9;7;0;270.86;0;0;1;Clear;4112
2;12;2017;10;7;0;273.21;0;0;1;Clear;4562
2;12;2017;11;7;0;275.68;0;0;40;Clouds;5055
2;12;2017;12;7;0;278.14;0;0;40;Clouds;5441
2;12;2017;13;7;0;280.3;0;0;40;Clouds;5516
2;12;2017;14;7;0;281.22;0;0;40;Clouds;5177
2;12;2017;15;7;0;281.42;0;0;40;Clouds;5477
2;12;2017;16;7;0;281.08;0;0;5;Clear;5397
2;12;2017;17;7;0;278.82;0;0;1;Clear;5838
2;12;2017;18;7;0;276.02;0;0;5;Clear;5490
2;12;2017;19;7;0;273.8;0;0;5;Clear;4140
2;12;2017;20;7;0;272.51;0;0;5;Clear;4032
2;12;2017;21;7;0;271.65;0;0;5;Clear;3182
2;12;2017;22;7;0;270.87;0;0;1;Clear;2623
2;12;2017;23;7;0;270.75;0;0;1;Haze;1939
3;12;2017;0;1;0;270.65;0;0;1;Clear;1274
3;12;2017;1;1;0;271.09;0;0;1;Clear;705
3;12;2017;2;1;0;271.48;0;0;1;Clear;577
3;12;2017;3;1;0;271.61;0;0;75;Clouds;343
3;12;2017;4;1;0;272.15;0;0;1;Clear;289
3;12;2017;5;1;0;272.21;0;0;20;Clouds;476
3;12;2017;6;1;0;272.72;0;0;1;Clear;813
3;12;2017;7;1;0;272.48;0;0;1;Clear;1131
3;12;2017;8;1;0;272.93;0;0;40;Clouds;1936
3;12;2017;9;1;0;273.29;0;0;1;Clear;2831
3;12;2017;10;1;0;275.08;0;0;1;Clear;3515
3;12;2017;11;1;0;276.57;0;0;90;Clouds;4113
3;12;2017;12;1;0;278.07;0;0;90;Clouds;4235
3;12;2017;13;1;0;279.51;0;0;1;Clear;4516
3;12;2017;14;1;0;281.07;0;0;1;Clear;4383
3;12;2017;15;1;0;281.22;0;0;1;Clear;4892
3;12;2017;16;1;0;281.44;0;0;90;Clouds;4962
3;12;2017;17;1;0;280.86;0;0;90;Clouds;5014
3;12;2017;18;1;0;280.22;0;0;90;Clouds;4035
3;12;2017;19;1;0;280.62;0;0;90;Clouds;2993
3;12;2017;20;1;0;281.08;0;0;90;Clouds;2533
3;12;2017;21;1;0;281.22;0;0;90;Clouds;2135
3;12;2017;22;1;0;281.65;0;0;90;Clouds;1782
3;12;2017;23;1;0;281.93;0;0;40;Clouds;1105
4;12;2017;0;2;0;282.36;0;0;1;Clear;573
4;12;2017;1;2;0;282.72;0;0;1;Clear;358
4;12;2017;2;2;0;283.08;0;0;1;Drizzle;247
4;12;2017;3;2;0;283.29;0;0;40;Rain;407
4;12;2017;4;2;0;283.93;0;0;90;Clouds;915
4;12;2017;5;2;0;284.07;0;0;90;Clouds;2938
4;12;2017;6;2;0;283.95;0;0;75;Clouds;5369
4;12;2017;7;2;0;283.75;0;0;40;Clouds;5056
4;12;2017;8;2;0;284.02;0;0;90;Drizzle;5454
4;12;2017;8;2;0;284.02;0;0;90;Rain;5454
4;12;2017;9;2;0;284;0;0;90;Rain;5173
4;12;2017;9;2;0;284;0;0;90;Mist;5173
4;12;2017;9;2;0;284;0;0;90;Drizzle;5173
4;12;2017;10;2;0;284.22;0;0;40;Drizzle;4647
4;12;2017;10;2;0;284.22;0;0;40;Mist;4647
4;12;2017;10;2;0;284.22;0;0;40;Rain;4647
4;12;2017;11;2;0;284.72;0;0;90;Mist;4641
4;12;2017;12;2;0;285.22;0;0;90;Mist;4705
4;12;2017;12;2;0;285.22;0;0;90;Rain;4705
4;12;2017;12;2;0;285.22;0;0;90;Drizzle;4705
4;12;2017;13;2;0;285.5;0;0;90;Rain;5004
4;12;2017;13;2;0;285.5;0;0;90;Mist;5004
4;12;2017;13;2;0;285.5;0;0;90;Drizzle;5004
4;12;2017;13;2;0;285.5;0;0;90;Haze;5004
4;12;2017;14;2;0;285.95;0;0;90;Mist;5165
4;12;2017;14;2;0;285.95;0;0;90;Rain;5165
4;12;2017;14;2;0;285.95;0;0;90;Drizzle;5165
4;12;2017;15;2;0;285.75;0;0;90;Haze;5666
4;12;2017;15;2;0;285.75;0;0;90;Mist;5666
4;12;2017;15;2;0;285.75;0;0;90;Drizzle;5666
4;12;2017;15;2;0;285.75;0;0;90;Rain;5666
4;12;2017;16;2;0;285.07;0;0;90;Haze;6533
4;12;2017;16;2;0;285.07;0;0;90;Mist;6533
4;12;2017;16;2;0;285.07;0;0;90;Fog;6533
4;12;2017;17;2;0;282.55;0;0;90;Haze;5912
4;12;2017;17;2;0;282.55;0;0;90;Mist;5912
4;12;2017;17;2;0;282.55;0;0;90;Drizzle;5912
4;12;2017;18;2;0;280.22;0;0;90;Drizzle;4378
4;12;2017;18;2;0;280.22;0;0;90;Mist;4378
4;12;2017;19;2;0;278.16;0;0;90;Rain;3092
4;12;2017;19;2;0;278.16;0;0;90;Mist;3092
4;12;2017;19;2;0;278.16;0;0;90;Snow;3092
4;12;2017;20;2;0;276.69;0;0;90;Rain;2556
4;12;2017;20;2;0;276.69;0;0;90;Mist;2556
4;12;2017;20;2;0;276.69;0;0;90;Snow;2556
4;12;2017;21;2;0;274.69;0;0;90;Snow;2150
4;12;2017;21;2;0;274.69;0;0;90;Mist;2150
4;12;2017;21;2;0;274.69;0;0;90;Rain;2150
4;12;2017;22;2;0;273.09;0;0;90;Snow;1653
4;12;2017;22;2;0;273.09;0;0;90;Mist;1653
4;12;2017;22;2;0;273.09;0;0;90;Fog;1653
4;12;2017;23;2;0;271.72;0;0;90;Snow;1763
4;12;2017;23;2;0;271.72;0;0;90;Fog;1763
4;12;2017;23;2;0;271.72;0;0;90;Mist;1763
5;12;2017;0;3;0;270.75;0;0;90;Snow;693
5;12;2017;0;3;0;270.75;0;0;90;Fog;693
5;12;2017;0;3;0;270.75;0;0;90;Mist;693
5;12;2017;1;3;0;269.75;0;0;90;Snow;327
5;12;2017;1;3;0;269.75;0;0;90;Mist;327
5;12;2017;2;3;0;268.81;0;0;90;Snow;278
5;12;2017;2;3;0;268.81;0;0;90;Mist;278
5;12;2017;3;3;0;268.36;0;0;90;Mist;394
5;12;2017;3;3;0;268.36;0;0;90;Haze;394
5;12;2017;4;3;0;267.42;0;0;75;Haze;853
5;12;2017;4;3;0;267.42;0;0;75;Snow;853
5;12;2017;5;3;0;266.55;0;0;90;Haze;2637
5;12;2017;6;3;0;266.08;0;0;90;Haze;3657
5;12;2017;7;3;0;265.37;0;0;1;Clear;2334
5;12;2017;8;3;0;264.72;0;0;75;Snow;2160
5;12;2017;9;3;0;264.43;0;0;75;Snow;2578
5;12;2017;9;3;0;264.43;0;0;75;Haze;2578
5;12;2017;10;3;0;264.75;0;0;90;Snow;3706
5;12;2017;11;3;0;264.95;0;0;90;Snow;3683
5;12;2017;11;3;0;264.95;0;0;90;Haze;3683
5;12;2017;12;3;0;265.35;0;0;90;Snow;3991
5;12;2017;12;3;0;265.35;0;0;90;Haze;3991
5;12;2017;13;3;0;265.88;0;0;75;Snow;4158
5;12;2017;13;3;0;265.88;0;0;75;Haze;4158
5;12;2017;14;3;0;266.21;0;0;75;Snow;4383
5;12;2017;14;3;0;266.21;0;0;75;Haze;4383
5;12;2017;18;3;0;266.22;0;0;1;Clear;3936
5;12;2017;18;3;0;266.22;0;0;1;Clear;3936
5;12;2017;19;3;0;266.15;0;0;1;Clear;2924
5;12;2017;20;3;0;266.22;0;0;5;Clear;2447
5;12;2017;21;3;0;265.94;0;0;1;Clear;2278
5;12;2017;22;3;0;265.36;0;0;1;Haze;1555
5;12;2017;23;3;0;265.29;0;0;1;Clear;1014
6;12;2017;0;4;0;265.22;0;0;1;Clear;744
6;12;2017;1;4;0;265.22;0;0;1;Clear;585
6;12;2017;2;4;0;265.15;0;0;1;Clear;409
6;12;2017;3;4;0;264.86;0;0;1;Clear;534
6;12;2017;4;4;0;264.76;0;0;1;Clear;1072
6;12;2017;5;4;0;264.69;0;0;1;Clear;3067
6;12;2017;6;4;0;264.53;0;0;1;Clear;5480
6;12;2017;7;4;0;264.3;0;0;5;Clear;5255
6;12;2017;8;4;0;264.38;0;0;5;Clear;5113
6;12;2017;9;4;0;264.61;0;0;20;Snow;5485
6;12;2017;10;4;0;265.15;0;0;75;Snow;4772
6;12;2017;11;4;0;265.46;0;0;90;Snow;4861
6;12;2017;12;4;0;265.88;0;0;90;Snow;4983
6;12;2017;13;4;0;265.79;0;0;90;Snow;5073
6;12;2017;14;4;0;265.82;0;0;90;Snow;5155
6;12;2017;15;4;0;265.29;0;0;90;Snow;5480
6;12;2017;15;4;0;265.29;0;0;90;Haze;5480
6;12;2017;16;4;0;264.87;0;0;90;Snow;5729
6;12;2017;16;4;0;264.87;0;0;90;Haze;5729
6;12;2017;17;4;0;265.02;0;0;90;Snow;5196
6;12;2017;17;4;0;265.02;0;0;90;Mist;5196
6;12;2017;18;4;0;265.08;0;0;90;Snow;4144
6;12;2017;18;4;0;265.08;0;0;90;Mist;4144
6;12;2017;18;4;0;265.08;0;0;90;Haze;4144
6;12;2017;19;4;0;265.41;0;0;90;Snow;3061
6;12;2017;19;4;0;265.41;0;0;90;Mist;3061
6;12;2017;19;4;0;265.41;0;0;90;Haze;3061
6;12;2017;20;4;0;265.58;0;0;90;Snow;2753
6;12;2017;20;4;0;265.58;0;0;90;Haze;2753
6;12;2017;21;4;0;265.72;0;0;75;Snow;2449
6;12;2017;22;4;0;265.35;0;0;40;Clouds;1652
6;12;2017;23;4;0;265.15;0;0;1;Clear;1093
7;12;2017;0;5;0;264.72;0;0;1;Clear;602
7;12;2017;1;5;0;264.01;0;0;1;Clear;357
7;12;2017;2;5;0;263.48;0;0;1;Clear;286
7;12;2017;3;5;0;262.86;0;0;1;Clear;376
7;12;2017;4;5;0;262.09;0;0;1;Clear;927
7;12;2017;5;5;0;260.95;0;0;75;Clouds;3044
7;12;2017;6;5;0;260.58;0;0;1;Clear;5058
7;12;2017;7;5;0;259.87;0;0;40;Clouds;5782
7;12;2017;8;5;0;259.43;0;0;40;Clouds;5509
7;12;2017;9;5;0;260.28;0;0;75;Clouds;4958
7;12;2017;10;5;0;261.01;0;0;75;Clouds;4486
7;12;2017;11;5;0;262.35;0;0;1;Clear;4774
7;12;2017;12;5;0;263.61;0;0;75;Clouds;4981
7;12;2017;13;5;0;264.75;0;0;40;Clouds;5035
7;12;2017;14;5;0;265.21;0;0;75;Clouds;5296
7;12;2017;15;5;0;265.55;0;0;40;Clouds;5696
7;12;2017;16;5;0;265.58;0;0;1;Clear;6217
7;12;2017;17;5;0;265.08;0;0;40;Clouds;5865
7;12;2017;18;5;0;265.07;0;0;1;Clear;4712
7;12;2017;19;5;0;265.57;0;0;75;Clouds;3445
7;12;2017;20;5;0;266.43;0;0;90;Clouds;2995
7;12;2017;21;5;0;266.68;0;0;90;Clouds;2934
7;12;2017;22;5;0;266.81;0;0;90;Clouds;1923
7;12;2017;23;5;0;267.36;0;0;90;Clouds;1152
8;12;2017;0;6;0;267.81;0;0;90;Snow;651
8;12;2017;1;6;0;267.81;0;0;90;Clouds;386
8;12;2017;2;6;0;267.95;0;0;75;Clouds;319
8;12;2017;3;6;0;267.95;0;0;90;Clouds;392
8;12;2017;4;6;0;268.22;0;0;40;Clouds;865
8;12;2017;5;6;0;267.95;0;0;90;Clouds;2916
8;12;2017;6;6;0;267.8;0;0;40;Clouds;5276
8;12;2017;7;6;0;267.58;0;0;90;Clouds;6081
8;12;2017;8;6;0;267.61;0;0;90;Clouds;5448
8;12;2017;9;6;0;267.68;0;0;75;Clouds;5087
8;12;2017;10;6;0;269.3;0;0;40;Clouds;4771
8;12;2017;11;6;0;269.79;0;0;75;Clouds;5083
8;12;2017;12;6;0;270.29;0;0;90;Clouds;5299
8;12;2017;13;6;0;270.75;0;0;40;Clouds;5418
8;12;2017;14;6;0;270.88;0;0;75;Clouds;5424
8;12;2017;15;6;0;271.08;0;0;90;Clouds;5931
8;12;2017;16;6;0;271.15;0;0;90;Clouds;6150
8;12;2017;17;6;0;271.15;0;0;90;Snow;5526
8;12;2017;18;6;0;271.22;0;0;90;Clouds;4564
8;12;2017;19;6;0;271.48;0;0;90;Snow;3631
8;12;2017;19;6;0;271.48;0;0;90;Mist;3631
8;12;2017;20;6;0;271.88;0;0;90;Snow;3190
8;12;2017;20;6;0;271.88;0;0;90;Mist;3190
8;12;2017;21;6;0;272.48;0;0;90;Snow;3138
8;12;2017;22;6;0;272.55;0;0;90;Snow;2728
8;12;2017;23;6;0;272.65;0;0;90;Snow;1846
9;12;2017;0;7;0;271.81;0;0;90;Haze;1326
9;12;2017;1;7;0;270.79;0;0;90;Snow;826
9;12;2017;2;7;0;269.88;0;0;90;Snow;601
9;12;2017;3;7;0;269.02;0;0;90;Snow;389
9;12;2017;4;7;0;268.48;0;0;90;Snow;471
9;12;2017;5;7;0;268.15;0;0;90;Snow;877
9;12;2017;6;7;0;267.28;0;0;90;Snow;1441
9;12;2017;7;7;0;266.86;0;0;90;Snow;2156
9;12;2017;8;7;0;266.36;0;0;90;Snow;3024
9;12;2017;9;7;0;265.94;0;0;90;Snow;3900
9;12;2017;10;7;0;265.92;0;0;90;Snow;4433
9;12;2017;11;7;0;265.81;0;0;75;Snow;4928
9;12;2017;12;7;0;266.5;0;0;75;Snow;5263
9;12;2017;13;7;0;266.61;0;0;90;Clouds;5186
9;12;2017;14;7;0;267.08;0;0;90;Clouds;5255
9;12;2017;15;7;0;267.08;0;0;75;Clouds;5087
9;12;2017;16;7;0;267.51;0;0;75;Clouds;5160
9;12;2017;17;7;0;266.88;0;0;75;Clouds;5536
9;12;2017;18;7;0;267.01;0;0;1;Clear;4555
9;12;2017;19;7;0;267.43;0;0;90;Clouds;3449
9;12;2017;20;7;0;267.61;0;0;90;Clouds;3030
9;12;2017;21;7;0;267.68;0;0;40;Clouds;3260
9;12;2017;22;7;0;268.08;0;0;75;Clouds;3068
9;12;2017;23;7;0;268.28;0;0;90;Clouds;1919
10;12;2017;0;1;0;268.02;0;0;1;Clear;1370
10;12;2017;1;1;0;267.41;0;0;1;Clear;910
10;12;2017;2;1;0;267.15;0;0;1;Clear;641
10;12;2017;3;1;0;266.51;0;0;1;Clear;391
10;12;2017;4;1;0;266.75;0;0;40;Clouds;392
10;12;2017;5;1;0;267.15;0;0;1;Clear;635
10;12;2017;6;1;0;268.77;0;0;75;Clouds;922
10;12;2017;7;1;0;268.88;0;0;90;Clouds;1152
10;12;2017;8;1;0;269.37;0;0;90;Clouds;1869
10;12;2017;9;1;0;269.99;0;0;90;Clouds;2745
10;12;2017;10;1;0;270.65;0;0;90;Clouds;3616
10;12;2017;11;1;0;271.01;0;0;90;Clouds;4025
10;12;2017;12;1;0;271.08;0;0;90;Clouds;4264
10;12;2017;13;1;0;271.35;0;0;90;Clouds;4352
10;12;2017;14;1;0;271.81;0;0;90;Clouds;4370
10;12;2017;15;1;0;271.86;0;0;90;Clouds;4762
10;12;2017;16;1;0;271.94;0;0;40;Clouds;4604
10;12;2017;17;1;0;271.08;0;0;20;Clouds;4355
10;12;2017;18;1;0;269.22;0;0;5;Clear;3724
10;12;2017;19;1;0;267.69;0;0;5;Clear;2966
10;12;2017;20;1;0;266.58;0;0;1;Mist;2560
10;12;2017;21;1;0;266.15;0;0;1;Mist;2069
10;12;2017;22;1;0;267.36;0;0;1;Mist;1732
10;12;2017;23;1;0;268.14;0;0;90;Mist;999
11;12;2017;0;2;0;269.07;0;0;40;Mist;542
11;12;2017;0;2;0;269.07;0;0;40;Snow;542
11;12;2017;1;2;0;269.72;0;0;90;Snow;281
11;12;2017;1;2;0;269.72;0;0;90;Fog;281
11;12;2017;1;2;0;269.72;0;0;90;Mist;281
11;12;2017;2;2;0;269.86;0;0;90;Snow;279
11;12;2017;2;2;0;269.86;0;0;90;Mist;279
11;12;2017;3;2;0;270.01;0;0;90;Mist;353
11;12;2017;3;2;0;270.01;0;0;90;Snow;353
11;12;2017;4;2;0;270.68;0;0;90;Mist;901
11;12;2017;4;2;0;270.68;0;0;90;Snow;901
11;12;2017;5;2;0;270.81;0;0;90;Mist;2907
11;12;2017;5;2;0;270.81;0;0;90;Snow;2907
11;12;2017;6;2;0;271.15;0;0;90;Snow;5061
11;12;2017;7;2;0;271.55;0;0;90;Snow;4050
11;12;2017;7;2;0;271.55;0;0;90;Mist;4050
11;12;2017;7;2;0;271.55;0;0;90;Drizzle;4050
11;12;2017;8;2;0;271.75;0;0;90;Snow;4349
11;12;2017;8;2;0;271.75;0;0;90;Mist;4349
11;12;2017;9;2;0;272.44;0;0;90;Mist;4734
11;12;2017;9;2;0;272.44;0;0;90;Snow;4734
11;12;2017;10;2;0;272.65;0;0;90;Mist;4049
11;12;2017;10;2;0;272.65;0;0;90;Snow;4049
11;12;2017;11;2;0;274.01;0;0;90;Mist;4291
11;12;2017;11;2;0;274.01;0;0;90;Snow;4291
11;12;2017;12;2;0;274.48;0;0;90;Mist;4452
11;12;2017;13;2;0;274.68;0;0;90;Snow;4509
11;12;2017;14;2;0;274.42;0;0;90;Clouds;4824
11;12;2017;15;2;0;273.94;0;0;90;Clouds;5501
11;12;2017;16;2;0;273.23;0;0;90;Clouds;6076
11;12;2017;17;2;0;271.37;0;0;90;Clouds;5712
11;12;2017;18;2;0;270.15;0;0;75;Clouds;4040
11;12;2017;19;2;0;269.29;0;0;40;Clouds;2894
11;12;2017;20;2;0;268.01;0;0;5;Clear;2374
11;12;2017;21;2;0;266.95;0;0;5;Clear;2028
11;12;2017;22;2;0;265.88;0;0;1;Clear;1433
11;12;2017;23;2;0;265.08;0;0;1;Clear;958
12;12;2017;0;3;0;264.08;0;0;1;Clear;548
12;12;2017;1;3;0;262.88;0;0;1;Clear;395
12;12;2017;2;3;0;262.02;0;0;1;Clear;256
12;12;2017;3;3;0;261.29;0;0;1;Clear;339
12;12;2017;4;3;0;260.55;0;0;1;Clear;939
12;12;2017;5;3;0;260.15;0;0;1;Clear;2963
12;12;2017;6;3;0;259.65;0;0;1;Clear;5981
12;12;2017;7;3;0;259.15;0;0;5;Clear;5928
12;12;2017;8;3;0;258.51;0;0;40;Clouds;5709
12;12;2017;9;3;0;259.81;0;0;75;Clouds;5184
12;12;2017;10;3;0;260.88;0;0;75;Clouds;4531
12;12;2017;11;3;0;262.14;0;0;75;Clouds;4714
12;12;2017;12;3;0;263.61;0;0;90;Clouds;4948
12;12;2017;13;3;0;264.55;0;0;90;Snow;4869
12;12;2017;14;3;0;265.14;0;0;90;Snow;5012
12;12;2017;15;3;0;265.72;0;0;90;Snow;5651
12;12;2017;16;3;0;266.08;0;0;90;Snow;6407
12;12;2017;17;3;0;266.36;0;0;90;Clouds;5923
12;12;2017;18;3;0;266.55;0;0;75;Clouds;4427
12;12;2017;19;3;0;266.5;0;0;75;Clouds;3282
12;12;2017;20;3;0;267.07;0;0;90;Clouds;2673
12;12;2017;21;3;0;268;0;0;75;Clouds;2819
12;12;2017;22;3;0;268.75;0;0;1;Clear;3263
