Month,Day,Hour,Distance to solar noon,Temperature,Wind direction,Wind speed,Sky cover,Visibility,Humidity,Average wind speed,Average pressure,Power generated
5,16,19,0.484210526,71,30,6.4,0,10.0,40,18.0,29.85,1305
5,17,7,0.35705951,74,30,9.0,0,10.0,70,0.0,29.89,8363
5,17,10,0.147024504,74,30,9.0,0,10.0,58,3.0,29.89,27752
5,17,13,0.063010502,74,30,9.0,1,10.0,26,15.0,29.87,32018
5,17,16,0.273045508,74,30,9.0,1,10.0,50,22.0,29.87,19428
5,17,19,0.483080513,74,30,9.0,2,10.0,65,18.0,29.88,1356
5,18,7,0.356228172,59,29,15.6,3,10.0,90,15.0,29.88,2927
5,18,10,0.146682189,59,29,15.6,2,10.0,72,18.0,29.9,19620
5,18,13,0.062863795,59,29,15.6,3,10.0,63,15.0,29.9,25514
5,18,16,0.272409779,59,29,15.6,2,10.0,65,17.0,29.88,14852
5,18,19,0.481955763,59,29,15.6,3,10.0,83,20.0,29.91,1378
5,19,7,0.356228172,59,28,14.4,3,10.0,80,11.0,29.97,1205
5,19,10,0.146682189,59,28,14.4,2,10.0,67,15.0,29.97,24743
5,19,13,0.062863795,59,28,14.4,1,10.0,63,23.0,29.95,34177
5,19,16,0.272409779,59,28,14.4,1,10.0,60,32.0,29.94,20278
5,19,19,0.481955763,59,28,14.4,1,10.0,72,9.0,29.93,1380
5,20,7,0.355400697,57,27,12.3,3,10.0,74,9.0,29.97,8628
5,20,10,0.146341463,57,27,12.3,2,10.0,56,11.0,29.97,30910
5,20,13,0.06271777,57,27,12.3,2,10.0,52,16.0,29.95,35282
5,20,16,0.271777003,57,27,12.3,2,10.0,56,17.0,29.92,20973
5,20,19,0.4808362370000001,57,27,12.3,2,10.0,75,11.0,29.91,1469
5,21,7,0.354577057,57,30,10.4,1,10.0,77,0.0,29.92,8289
5,21,10,0.146002317,57,30,10.4,2,10.0,70,5.0,29.93,29847
5,21,13,0.062572422,57,30,10.4,2,10.0,56,16.0,29.9,35743
5,21,16,0.271147161,57,30,10.4,2,10.0,60,18.0,29.88,21118
5,21,19,0.4797219,57,30,10.4,2,9.0,83,20.0,29.89,1514
5,22,7,0.353757225,59,27,10.2,3,10.0,77,0.0,29.9,1506
5,22,10,0.14566474,59,27,10.2,1,10.0,67,7.0,29.91,19578
5,22,13,0.062427746,59,27,10.2,1,10.0,54,21.0,29.89,35635
5,22,16,0.270520231,59,27,10.2,2,10.0,65,24.0,29.89,21473
5,22,19,0.478612717,59,27,10.2,4,8.0,83,14.0,29.92,1561
5,23,7,0.354503464,53,24,12.7,4,10.0,83,9.0,29.96,560
5,23,10,0.14665127,53,24,12.7,4,9.0,80,11.0,29.98,5451
5,23,13,0.061200924,53,24,12.7,4,9.0,69,17.0,29.97,12583
5,23,16,0.269053118,53,24,12.7,4,8.0,77,18.0,29.96,6302
5,23,19,0.476905312,53,24,12.7,4,8.0,83,11.0,29.97,524
5,24,7,0.354094579,52,25,13.0,4,9.0,86,11.0,30.0,567
5,24,10,0.146482122,52,25,13.0,4,10.0,83,13.0,30.03,5246
5,24,13,0.061130334,52,25,13.0,4,10.0,77,17.0,30.02,11356
5,24,16,0.268742791,52,25,13.0,4,9.0,77,18.0,29.99,9909
5,24,19,0.476355248,52,25,13.0,4,8.0,83,14.0,29.99,383
5,25,7,0.353686636,56,28,10.6,4,10.0,80,8.0,29.98,2232
5,25,10,0.146313364,56,28,10.6,1,10.0,70,9.0,29.96,26571
5,25,13,0.061059908,56,28,10.6,1,10.0,63,20.0,29.92,34780
5,25,16,0.26843318,56,28,10.6,1,10.0,62,16.0,29.89,20874
5,25,19,0.4758064520000001,56,28,10.6,1,10.0,80,10.0,29.89,1576
5,26,7,0.3528735629999999,60,30,10.5,1,9.0,78,3.0,29.9,8511
5,26,10,0.145977011,60,30,10.5,1,10.0,59,9.0,29.91,29040
5,26,13,0.06091954,60,30,10.5,1,10.0,49,20.0,29.88,33746
5,26,16,0.267816092,60,30,10.5,2,10.0,51,18.0,29.84,19945
5,26,19,0.474712644,60,30,10.5,1,10.0,70,20.0,29.84,1499
5,27,10,0.145809414,60,30,11.4,1,9.0,68,8.0,29.89,15867
5,27,13,0.060849598,60,30,11.4,1,9.0,63,17.0,29.86,34371
5,27,16,0.267508611,60,30,11.4,1,10.0,65,22.0,29.83,20644
5,27,19,0.474167623,60,30,11.4,2,10.0,80,11.0,29.85,1526
5,28,7,0.35206422,61,31,8.0,4,9.0,83,0.0,29.91,1338
5,28,10,0.145642202,61,31,8.0,1,9.0,75,7.0,29.92,10103
5,28,13,0.060779817,61,31,8.0,1,10.0,63,6.0,29.89,24689
5,28,16,0.267201835,61,31,8.0,2,10.0,65,16.0,29.88,13726
5,28,19,0.473623853,61,31,8.0,2,9.0,80,14.0,29.9,869
5,29,7,0.351660939,62,30,7.2,1,10.0,80,0.0,29.98,1778
5,29,10,0.145475372,62,30,7.2,1,10.0,70,8.0,30.0,19005
5,29,13,0.060710195,62,30,7.2,1,10.0,61,7.0,29.97,31390
5,29,16,0.266895762,62,30,7.2,3,10.0,55,14.0,29.96,20067
5,29,19,0.473081329,62,30,7.2,3,10.0,67,9.0,29.97,457
5,30,7,0.350857143,61,26,11.2,4,10.0,80,6.0,30.02,719
5,30,10,0.145142857,61,26,11.2,4,10.0,67,7.0,30.02,10183
5,30,13,0.060571429,61,26,11.2,2,10.0,59,16.0,29.98,28028
5,30,16,0.266285714,61,26,11.2,2,10.0,63,18.0,29.97,20724
5,30,19,0.472,61,26,11.2,2,9.0,80,14.0,29.97,2396
5,31,7,0.350456621,58,27,11.8,4,10.0,83,7.0,30.0,785
5,31,10,0.144977169,58,27,11.8,4,10.0,80,7.0,30.01,7998
5,31,13,0.060502283,58,27,11.8,3,10.0,65,14.0,29.95,16263
5,31,16,0.265981735,58,27,11.8,3,10.0,70,18.0,29.92,20566
5,31,19,0.471461187,58,27,11.8,3,9.0,80,13.0,29.93,1894
6,1,7,0.351197263,59,27,10.9,4,9.0,83,11.0,29.93,464
6,1,10,0.145952109,59,27,10.9,3,9.0,70,14.0,29.93,6125
6,1,13,0.059293044,59,27,10.9,3,10.0,68,15.0,29.93,18736
6,1,16,0.264538198,59,27,10.9,3,10.0,70,13.0,29.91,13171
6,1,19,0.469783352,59,27,10.9,3,10.0,83,11.0,29.92,339
6,2,7,0.350797267,60,28,12.2,3,9.0,86,11.0,29.93,1148
6,2,10,0.1457858769999999,60,28,12.2,3,10.0,72,18.0,29.95,9344
6,2,13,0.059225513,60,28,12.2,3,10.0,63,17.0,29.94,33753
6,2,16,0.264236902,60,28,12.2,3,10.0,65,20.0,29.91,17287
6,2,19,0.469248292,60,28,12.2,2,10.0,72,11.0,29.91,1693
6,3,7,0.350797267,61,28,12.9,3,10.0,78,9.0,29.9,3419
6,3,10,0.1457858769999999,61,28,12.9,3,10.0,54,14.0,29.9,24872
6,3,13,0.059225513,61,28,12.9,2,10.0,56,17.0,29.91,34140
6,3,16,0.264236902,61,28,12.9,2,10.0,51,18.0,29.88,20355
6,3,19,0.469248292,61,28,12.9,3,10.0,75,20.0,29.89,1992
6,4,7,0.35,62,27,8.6,4,10.0,72,10.0,29.98,204
6,4,10,0.145454545,62,27,8.6,3,10.0,60,6.0,29.98,17306
6,4,13,0.059090909,62,27,8.6,3,10.0,56,13.0,29.96,29287
6,4,16,0.263636364,62,27,8.6,3,10.0,54,15.0,29.92,18577
6,4,19,0.468181818,62,27,8.6,3,10.0,72,13.0,29.94,1734
6,5,7,0.349602724,64,26,8.0,2,10.0,72,3.0,29.9,7123
6,5,10,0.145289444,64,26,8.0,3,10.0,67,7.0,29.94,18124
6,5,13,0.059023837,64,26,8.0,3,10.0,51,14.0,29.95,33393
6,5,16,0.263337117,64,26,8.0,3,10.0,55,10.0,29.94,21052
6,5,19,0.4676503970000001,64,26,8.0,2,10.0,72,11.0,29.95,1731
6,6,7,0.349602724,62,28,10.6,3,10.0,78,8.0,29.95,6887
6,6,10,0.145289444,62,28,10.6,3,10.0,63,14.0,29.96,30094
6,6,13,0.059023837,62,28,10.6,2,10.0,55,14.0,29.95,35474
6,6,16,0.263337117,62,28,10.6,2,10.0,59,18.0,29.94,20959
6,6,19,0.4676503970000001,62,28,10.6,2,10.0,65,16.0,29.95,1672
6,7,7,0.350340136,63,27,16.0,2,10.0,67,16.0,29.97,2729
6,7,10,0.146258503,63,27,16.0,2,10.0,61,17.0,29.98,29291
6,7,13,0.057823129,63,27,16.0,1,10.0,55,21.0,29.96,34710
6,7,16,0.261904762,63,27,16.0,2,10.0,53,24.0,29.94,21273
6,7,19,0.465986395,63,27,16.0,1,10.0,72,16.0,29.9,1748
6,8,7,0.350340136,61,26,14.2,4,10.0,69,15.0,29.9,2755
6,8,10,0.146258503,61,26,14.2,3,10.0,62,14.0,29.92,21473
6,8,13,0.057823129,61,26,14.2,2,10.0,58,18.0,29.9,36368
6,8,16,0.261904762,61,26,14.2,3,10.0,67,18.0,29.88,22558
6,8,19,0.465986395,61,26,14.2,3,10.0,70,13.0,29.87,1922
6,9,7,0.349547511,62,26,11.2,4,10.0,87,8.0,29.91,2579
6,9,10,0.145927602,62,26,11.2,4,10.0,70,13.0,29.93,11212
6,9,13,0.057692308,62,26,11.2,3,10.0,65,14.0,29.93,29746
6,9,16,0.261312217,62,26,11.2,3,10.0,61,16.0,29.92,13720
6,9,19,0.464932127,62,26,11.2,4,10.0,81,9.0,29.93,317
6,10,7,0.349547511,62,26,10.5,4,10.0,90,7.0,29.95,6294
6,10,10,0.145927602,62,26,10.5,4,8.0,73,14.0,29.96,11037
6,10,13,0.057692308,62,26,10.5,4,10.0,63,9.0,29.97,25956
6,10,16,0.261312217,62,26,10.5,3,10.0,61,13.0,29.95,19602
6,10,19,0.464932127,62,26,10.5,4,10.0,72,14.0,29.96,1858
6,11,7,0.349152542,63,26,16.3,4,10.0,81,16.0,29.96,1755
6,11,10,0.145762712,63,26,16.3,4,9.0,70,14.0,29.99,10910
6,11,13,0.057627119,63,26,16.3,2,10.0,57,25.0,29.98,33064
6,11,16,0.261016949,63,26,16.3,2,10.0,57,22.0,29.95,21537
6,11,19,0.46440678,63,26,16.3,3,10.0,75,21.0,29.95,1956
6,12,7,0.350282486,62,26,14.0,4,10.0,75,10.0,29.94,4016
6,12,10,0.146892655,62,26,14.0,4,10.0,75,14.0,29.96,17168
6,12,13,0.056497175,62,26,14.0,3,10.0,59,20.0,29.95,29393
6,12,16,0.259887006,62,26,14.0,4,10.0,65,14.0,29.93,17765
6,12,19,0.463276836,62,26,14.0,3,10.0,72,14.0,29.92,1888
6,13,7,0.349887133,64,26,10.1,4,10.0,81,8.0,29.96,3574
6,13,10,0.146726862,64,26,10.1,4,10.0,65,8.0,29.98,20529
6,13,13,0.056433409,64,26,10.1,3,10.0,55,16.0,29.98,32263
6,13,16,0.259593679,64,26,10.1,2,10.0,57,15.0,29.96,21543
6,13,19,0.46275395,64,26,10.1,2,10.0,70,13.0,29.97,1894
6,14,7,0.349887133,64,26,9.6,3,10.0,70,7.0,29.97,5766
6,14,10,0.146726862,64,26,9.6,3,10.0,56,11.0,29.99,27487
6,14,13,0.056433409,64,26,9.6,2,10.0,47,14.0,29.98,35153
6,14,16,0.259593679,64,26,9.6,3,10.0,53,14.0,29.95,20955
6,14,19,0.46275395,64,26,9.6,2,10.0,65,11.0,29.95,2356
6,15,7,0.349887133,62,27,11.2,4,10.0,70,8.0,29.95,4724
6,15,10,0.146726862,62,27,11.2,4,10.0,67,11.0,29.95,20343
6,15,13,0.056433409,62,27,11.2,3,10.0,63,15.0,29.95,20905
6,15,16,0.259593679,62,27,11.2,3,10.0,63,18.0,29.94,21711
6,15,19,0.46275395,62,27,11.2,3,10.0,70,15.0,29.93,3010
6,16,7,0.3506200679999999,61,27,15.0,4,9.0,84,14.0,29.92,1653
6,16,10,0.147688839,61,27,15.0,4,9.0,78,8.0,29.93,17545
6,16,13,0.05524239,61,27,15.0,3,10.0,68,20.0,29.92,28838
6,16,16,0.258173619,61,27,15.0,3,10.0,73,20.0,29.92,16318
6,16,19,0.461104848,61,27,15.0,4,10.0,84,20.0,29.92,2179
6,17,7,0.3506200679999999,62,26,14.0,4,10.0,84,11.0,29.94,940
6,17,10,0.147688839,62,26,14.0,4,10.0,81,14.0,29.96,10068
6,17,13,0.05524239,62,26,14.0,3,10.0,70,17.0,29.95,30530
6,17,16,0.258173619,62,26,14.0,3,10.0,70,20.0,29.91,21210
6,17,19,0.461104848,62,26,14.0,3,10.0,81,15.0,29.88,1986
6,18,7,0.351015801,66,29,11.0,1,10.0,78,5.0,29.87,8499
6,18,10,0.14785553,66,29,11.0,1,10.0,73,5.0,29.86,28574
6,18,13,0.05530474,66,29,11.0,1,10.0,54,21.0,29.84,33454
6,18,16,0.258465011,66,29,11.0,1,10.0,63,24.0,29.81,21182
6,18,19,0.461625282,66,29,11.0,1,10.0,72,16.0,29.79,1931
6,19,7,0.3506200679999999,63,27,23.3,1,10.0,75,8.0,29.77,8805
6,19,10,0.147688839,63,27,23.3,2,10.0,63,21.0,29.77,28536
6,19,13,0.05524239,63,27,23.3,3,10.0,65,33.0,29.75,26470
6,19,16,0.258173619,63,27,23.3,2,10.0,65,36.0,29.73,21306
6,19,19,0.461104848,63,27,23.3,1,10.0,70,32.0,29.71,2016
6,20,7,0.3506200679999999,59,26,18.8,2,8.0,75,6.0,29.75,7747
6,20,10,0.147688839,59,26,18.8,2,10.0,65,11.0,29.76,29088
6,20,13,0.05524239,59,26,18.8,3,10.0,63,20.0,29.79,32083
6,20,16,0.258173619,59,26,18.8,2,10.0,65,29.0,29.78,20057
6,20,19,0.461104848,59,26,18.8,2,10.0,72,9.0,29.77,2016
6,21,7,0.351747463,61,28,15.4,1,10.0,70,10.0,29.87,8741
6,21,10,0.148816234,61,28,15.4,1,10.0,56,5.0,29.89,29346
6,21,13,0.054114994,61,28,15.4,1,10.0,52,22.0,29.9,34592
6,21,16,0.257046223,61,28,15.4,1,10.0,58,22.0,29.88,21607
6,21,19,0.459977452,61,28,15.4,1,10.0,67,20.0,29.87,1971
6,22,7,0.351747463,67,29,10.7,0,10.0,72,0.0,29.84,8824
6,22,10,0.148816234,67,29,10.7,0,10.0,70,5.0,29.83,29010
6,22,13,0.054114994,67,29,10.7,0,10.0,31,17.0,29.8,33697
6,22,16,0.257046223,67,29,10.7,0,10.0,42,24.0,29.77,21260
6,22,19,0.459977452,67,29,10.7,0,10.0,65,18.0,29.73,2009
6,23,7,0.35214447,66,30,11.5,0,9.0,72,6.0,29.73,8555
6,23,10,0.148984199,66,30,11.5,0,10.0,65,5.0,29.73,28488
6,23,13,0.054176072,66,30,11.5,0,10.0,43,14.0,29.72,33111
6,23,16,0.257336343,66,30,11.5,1,10.0,55,22.0,29.72,20969
6,23,19,0.460496614,66,30,11.5,1,10.0,70,17.0,29.73,1990
6,24,7,0.351747463,63,32,7.9,1,10.0,78,3.0,29.83,1983
6,24,10,0.148816234,63,32,7.9,1,10.0,73,6.0,29.87,25265
6,24,13,0.054114994,63,32,7.9,0,10.0,68,10.0,29.88,35033
6,24,16,0.257046223,63,32,7.9,0,10.0,59,6.0,29.85,18600
6,24,19,0.459977452,63,32,7.9,1,10.0,70,8.0,29.87,1060
6,25,7,0.351747463,65,26,8.6,1,10.0,72,3.0,29.94,2539
6,25,10,0.148816234,65,26,8.6,1,10.0,70,8.0,29.93,22145
6,25,13,0.054114994,65,26,8.6,1,10.0,51,5.0,29.91,33481
6,25,16,0.257046223,65,26,8.6,2,10.0,51,18.0,29.91,22023
6,25,19,0.459977452,65,26,8.6,2,10.0,72,16.0,29.91,1886
6,26,13,0.053047404,63,29,9.8,1,10.0,61,9.0,29.91,2668
6,26,16,0.256207675,63,29,9.8,1,10.0,57,16.0,29.87,21718
6,26,19,0.459367946,63,29,9.8,2,10.0,67,13.0,29.87,2086
6,27,7,0.353273138,70,30,9.7,1,10.0,75,0.0,29.91,8376
6,27,10,0.1501128669999999,70,30,9.7,0,9.0,71,3.0,29.92,27771
6,27,13,0.053047404,70,30,9.7,0,10.0,43,10.0,29.89,32483
6,27,16,0.256207675,70,30,9.7,0,10.0,34,21.0,29.86,20505
6,27,19,0.459367946,70,30,9.7,0,10.0,43,17.0,29.85,1950
6,28,7,0.353273138,70,30,11.6,0,10.0,68,0.0,29.87,8112
6,28,10,0.1501128669999999,70,30,11.6,0,10.0,56,6.0,29.87,27692
6,28,13,0.053047404,70,30,11.6,1,10.0,48,20.0,29.84,32832
6,28,16,0.256207675,70,30,11.6,1,10.0,50,23.0,29.8,20767
6,28,19,0.459367946,70,30,11.6,1,9.0,70,15.0,29.78,1996
6,29,7,0.353672316,62,30,13.3,1,9.0,84,11.0,29.82,8254
6,29,10,0.150282486,62,30,13.3,1,10.0,70,15.0,29.82,29225
6,29,13,0.053107345,62,30,13.3,1,9.0,61,20.0,29.8,34434
6,29,16,0.256497175,62,30,13.3,1,8.0,61,18.0,29.77,21417
6,29,19,0.459887006,62,30,13.3,1,10.0,72,14.0,29.78,2070
6,30,7,0.35480226,65,32,8.1,1,10.0,75,0.0,29.81,1645
6,30,10,0.151412429,65,32,8.1,1,10.0,73,7.0,29.82,18567
6,30,13,0.051977401,65,32,8.1,1,10.0,62,8.0,29.81,34320
6,30,16,0.255367232,65,32,8.1,2,10.0,59,15.0,29.77,22350
6,30,19,0.4587570620000001,65,32,8.1,1,10.0,70,10.0,29.78,2137
7,1,7,0.35520362,65,31,8.6,4,10.0,75,3.0,29.84,1748
7,1,10,0.15158371,65,31,8.6,1,10.0,70,5.0,29.84,15670
7,1,13,0.052036199,65,31,8.6,1,10.0,55,8.0,29.83,35405
7,1,16,0.255656109,65,31,8.6,1,10.0,55,15.0,29.8,21784
7,1,19,0.459276018,65,31,8.6,1,10.0,75,16.0,29.81,2106
7,2,7,0.355605889,64,29,12.3,4,10.0,75,0.0,29.87,2399
7,2,10,0.151755379,64,29,12.3,1,10.0,68,10.0,29.88,22313
7,2,13,0.05209513,64,29,12.3,1,10.0,57,17.0,29.87,34373
7,2,16,0.25594564,64,29,12.3,1,10.0,59,21.0,29.86,21804
7,2,19,0.459796149,64,29,12.3,1,10.0,75,18.0,29.88,1953
7,3,7,0.35600907,61,29,14.4,4,9.0,81,9.0,29.94,2670
7,3,10,0.151927438,61,29,14.4,1,10.0,65,14.0,29.96,27457
7,3,13,0.052154195,61,29,14.4,1,10.0,59,20.0,29.95,34647
7,3,16,0.256235828,61,29,14.4,2,10.0,63,23.0,29.94,21996
7,3,19,0.46031746,61,29,14.4,1,10.0,80,20.0,29.95,2118
7,4,7,0.35600907,64,27,11.0,3,10.0,78,0.0,30.0,1643
7,4,10,0.151927438,64,27,11.0,1,10.0,63,7.0,30.01,18585
7,4,13,0.052154195,64,27,11.0,1,10.0,55,21.0,29.99,34902
7,4,16,0.256235828,64,27,11.0,1,10.0,57,17.0,29.97,21778
7,4,19,0.46031746,64,27,11.0,1,10.0,70,14.0,29.97,2075
7,5,7,0.356413167,61,27,15.1,4,10.0,80,10.0,30.01,1093
7,5,10,0.152099886,61,27,15.1,2,10.0,70,17.0,30.02,10324
7,5,13,0.052213394,61,27,15.1,3,10.0,72,18.0,30.03,29059
7,5,16,0.256526674,61,27,15.1,1,10.0,63,21.0,30.02,21963
7,5,19,0.460839955,61,27,15.1,3,10.0,72,22.0,30.03,2095
7,6,7,0.357548241,62,27,15.8,2,10.0,70,13.0,30.04,7462
7,6,10,0.15323496,62,27,15.8,1,10.0,56,17.0,30.05,29899
7,6,13,0.05107832,62,27,15.8,0,10.0,51,22.0,30.03,35486
7,6,16,0.2553916,62,27,15.8,1,10.0,56,22.0,30.0,22253
7,6,19,0.459704881,62,27,15.8,1,10.0,72,18.0,29.97,2065
7,7,7,0.358361775,62,27,12.9,1,10.0,78,0.0,29.94,2844
7,7,10,0.153583618,62,27,12.9,1,10.0,65,18.0,29.96,21133
7,7,13,0.051194539,62,27,12.9,2,10.0,65,22.0,29.97,29027
7,7,16,0.255972696,62,27,12.9,2,10.0,63,18.0,29.93,22350
7,7,19,0.460750853,62,27,12.9,1,10.0,67,13.0,29.91,2045
7,8,7,0.358361775,64,28,17.7,1,10.0,72,13.0,29.95,8087
7,8,10,0.153583618,64,28,17.7,1,10.0,53,11.0,29.95,28523
7,8,13,0.051194539,64,28,17.7,0,10.0,55,24.0,29.96,33563
7,8,16,0.255972696,64,28,17.7,1,10.0,53,29.0,29.91,21125
7,8,19,0.460750853,64,28,17.7,2,10.0,70,17.0,29.91,1980
7,9,7,0.358769932,60,26,14.7,3,10.0,83,8.0,29.98,6537
7,9,10,0.153758542,60,26,14.7,3,10.0,75,16.0,30.01,29343
7,9,13,0.051252847,60,26,14.7,1,10.0,59,24.0,29.99,34620
7,9,16,0.256264237,60,26,14.7,1,10.0,59,17.0,29.96,21575
7,9,19,0.461275626,60,26,14.7,1,10.0,72,14.0,29.97,2026
7,10,7,0.359589041,61,28,14.6,1,10.0,75,10.0,29.99,2162
7,10,10,0.154109589,61,28,14.6,2,10.0,65,15.0,30.01,27381
7,10,13,0.051369863,61,28,14.6,3,10.0,65,21.0,30.01,32108
7,10,16,0.256849315,61,28,14.6,2,10.0,63,21.0,29.98,20796
7,10,19,0.462328767,61,28,14.6,2,10.0,75,20.0,29.96,1995
7,11,7,0.359589041,62,28,13.3,3,10.0,83,7.0,30.0,1846
7,11,10,0.154109589,62,28,13.3,3,10.0,68,13.0,30.02,22926
7,11,13,0.051369863,62,28,13.3,3,10.0,53,18.0,30.02,30448
7,11,16,0.256849315,62,28,13.3,4,10.0,65,23.0,30.01,14217
7,11,19,0.462328767,62,28,13.3,3,10.0,81,11.0,30.0,1398
7,12,7,0.36,62,28,16.1,3,10.0,93,11.0,30.05,6342
7,12,10,0.154285714,62,28,16.1,2,10.0,65,14.0,30.07,28764
7,12,13,0.051428571,62,28,16.1,2,10.0,55,20.0,30.07,33909
7,12,16,0.257142857,62,28,16.1,2,10.0,53,28.0,30.05,21038
7,12,19,0.462857143,62,28,16.1,2,10.0,67,23.0,30.04,2011
7,13,7,0.361970218,70,28,10.6,1,10.0,70,0.0,30.03,8059
7,13,10,0.155784651,70,28,10.6,0,10.0,63,3.0,30.01,28056
7,13,13,0.050400916,70,28,10.6,0,10.0,28,13.0,29.95,32729
7,13,16,0.256586483,70,28,10.6,0,10.0,34,23.0,29.91,20746
7,13,19,0.46277205,70,28,10.6,0,10.0,54,24.0,29.88,1753
7,14,7,0.361970218,73,30,10.4,1,10.0,63,0.0,29.86,7896
7,14,10,0.155784651,73,30,10.4,0,10.0,64,5.0,29.86,27500
7,14,13,0.050400916,73,30,10.4,0,10.0,33,13.0,29.83,32195
7,14,16,0.256586483,73,30,10.4,0,10.0,43,22.0,29.81,20315
7,14,19,0.46277205,73,30,10.4,1,10.0,68,18.0,29.82,1952
7,15,7,0.362801378,62,30,14.7,1,10.0,84,10.0,29.93,2734
7,15,10,0.156142365,62,30,14.7,1,10.0,63,14.0,29.96,20080
7,15,13,0.050516648,62,30,14.7,1,10.0,59,18.0,29.96,34591
7,15,16,0.25717566,62,30,14.7,1,10.0,68,23.0,29.94,21875
7,15,19,0.463834673,62,30,14.7,1,10.0,83,18.0,29.96,2232
7,16,7,0.363218391,60,30,13.0,1,10.0,90,8.0,30.04,1861
7,16,10,0.156321839,60,30,13.0,1,10.0,73,13.0,30.05,26433
7,16,13,0.050574713,60,30,13.0,1,10.0,59,16.0,30.03,33639
7,16,16,0.257471264,60,30,13.0,1,10.0,61,18.0,29.98,21208
7,16,19,0.464367816,60,30,13.0,1,10.0,83,20.0,29.99,1992
7,17,7,0.3640553,62,30,13.7,1,10.0,83,6.0,30.03,5203
7,17,10,0.156682028,62,30,13.7,1,10.0,68,8.0,30.02,28196
7,17,13,0.050691244,62,30,13.7,1,10.0,57,17.0,29.98,32608
7,17,16,0.258064516,62,30,13.7,2,10.0,63,21.0,29.93,20628
7,17,19,0.465437788,62,30,13.7,1,10.0,78,18.0,29.95,1829
7,18,7,0.3644752020000001,64,30,13.0,1,10.0,81,6.0,29.94,4180
7,18,10,0.156862745,64,30,13.0,2,10.0,59,8.0,29.94,28174
7,18,13,0.050749712,64,30,13.0,3,10.0,53,16.0,29.91,34224
7,18,16,0.258362168,64,30,13.0,3,10.0,70,23.0,29.9,18452
7,18,19,0.465974625,64,30,13.0,2,10.0,84,18.0,29.89,1810
7,19,7,0.364896074,64,30,13.1,2,10.0,84,8.0,29.91,6677
7,19,10,0.15704388,64,30,13.1,1,10.0,68,7.0,29.91,27571
7,19,13,0.050808314,64,30,13.1,1,10.0,51,16.0,29.88,32484
7,19,16,0.258660508,64,30,13.1,1,10.0,61,22.0,29.85,20623
7,19,19,0.4665127020000001,64,30,13.1,1,9.0,81,16.0,29.87,1833
7,20,7,0.365740741,61,28,14.6,1,8.0,87,13.0,29.96,1553
7,20,10,0.157407407,61,28,14.6,1,10.0,72,17.0,30.0,10820
7,20,13,0.050925926,61,28,14.6,1,10.0,65,18.0,30.0,34718
7,20,16,0.259259259,61,28,14.6,1,10.0,70,26.0,29.97,21487
7,20,19,0.467592593,61,28,14.6,2,10.0,83,15.0,29.96,1893
7,21,7,0.366589327,59,27,16.1,4,9.0,90,17.0,30.0,692
7,21,10,0.157772622,59,27,16.1,3,10.0,81,14.0,30.02,12441
7,21,13,0.051044084,59,27,16.1,3,10.0,73,23.0,30.02,32812
7,21,16,0.259860789,59,27,16.1,2,10.0,72,22.0,29.98,21404
7,21,19,0.468677494,59,27,16.1,3,10.0,87,17.0,29.96,1844
7,22,7,0.366589327,59,27,13.7,4,10.0,90,8.0,29.97,987
7,22,10,0.157772622,59,27,13.7,3,10.0,78,16.0,29.98,13735
7,22,13,0.051044084,59,27,13.7,3,10.0,72,17.0,29.96,34957
7,22,16,0.259860789,59,27,13.7,2,10.0,70,17.0,29.92,20826
7,22,19,0.468677494,59,27,13.7,3,10.0,83,16.0,29.9,1837
7,23,7,0.36744186,60,26,13.6,3,10.0,86,8.0,29.92,1107
7,23,10,0.158139535,60,26,13.6,1,10.0,67,14.0,29.92,17409
7,23,13,0.051162791,60,26,13.6,1,10.0,61,18.0,29.91,34682
7,23,16,0.260465116,60,26,13.6,2,10.0,70,20.0,29.89,21170
7,23,19,0.469767442,60,26,13.6,4,9.0,83,15.0,29.9,840
7,24,7,0.368298368,59,26,13.1,4,10.0,83,9.0,29.96,1367
7,24,10,0.158508159,59,26,13.1,4,10.0,78,10.0,29.97,9148
7,24,13,0.051282051,59,26,13.1,1,10.0,61,18.0,29.96,33470
7,24,16,0.261072261,59,26,13.1,1,10.0,68,22.0,29.94,19317
7,24,19,0.470862471,59,26,13.1,4,10.0,81,15.0,29.95,1149
7,25,7,0.369158879,60,29,15.0,3,10.0,86,9.0,29.98,1343
7,25,10,0.158878505,60,29,15.0,1,10.0,70,14.0,29.99,21787
7,25,13,0.051401869,60,29,15.0,1,10.0,63,20.0,29.96,34459
7,25,16,0.261682243,60,29,15.0,2,10.0,70,26.0,29.94,21451
7,25,19,0.471962617,60,29,15.0,1,9.0,86,20.0,29.94,1985
7,26,7,0.369590643,63,30,13.0,4,10.0,87,0.0,30.03,1683
7,26,10,0.159064327,63,30,13.0,1,10.0,70,6.0,30.01,27417
7,26,13,0.051461988,63,30,13.0,1,10.0,53,13.0,29.96,33306
7,26,16,0.261988304,63,30,13.0,2,10.0,65,24.0,29.93,21065
7,26,19,0.47251462,63,30,13.0,2,10.0,83,22.0,29.94,1714
7,27,7,0.370023419,61,29,14.2,4,9.0,90,8.0,29.97,620
7,27,13,0.051522248,61,29,14.2,1,10.0,59,14.0,29.9,18889
7,27,16,0.262295082,61,29,14.2,1,10.0,72,26.0,29.88,20769
